possibly_sensitive,lang,tweet_id,text,created_at,type
False,en,1466159672482799622,@BorisJohnson  is a pandemic prolonger  and Covid super spreader. https://t.co/x3Dy3q46PS,2021-11-29 21:38:00+00:00,quoted
False,es,1466159672252055552,"@informativost5 Lo que van hscer es que no van a matar con tanta vacuna ,covid y ahora lo de la variante esta y que sera lo proximo ya ,esta visto esto no se va acaba  a saber si sera verdad que existe .",2021-11-29 21:38:00+00:00,replied_to
False,en,1466159671769661441,"@Qantas, your pre-departure requirements web page (https://t.co/c8SdCsFGKm) is incomplete and includes working text/notes. https://t.co/abpZm5eGKI",2021-11-29 21:38:00+00:00,
False,en,1466159671434223621,"COVID-19 turned what were already inhumane conditions at Rikers Island, New York’s most notorious jail, into a full-blown humanitarian crisis. Prisoners, activists, and legal advocates are demanding it be closed for good.
https://t.co/L13t9a1dPR",2021-11-29 21:38:00+00:00,
False,de,1466159671283269636,"Such irony. Such Karma. 

https://t.co/rfdIiVCEYl",2021-11-29 21:38:00+00:00,
False,en,1466159670800826368,@KingJames call @joerogan for the Wuhan Covid recipe!,2021-11-29 21:38:00+00:00,
False,pt,1466159669592969220,Variante TOMOU VACINA E MESMO ASSIM PEGOU COVID? https://t.co/W8ByC5ByG6,2021-11-29 21:37:59+00:00,quoted
False,en,1466159669081251845,"Today I overheard these two dolts discussing the COVID variant and when they were gonna get their next shot

Meanwhile I’m doing pull-ups on tree branches and absorbing the heavenly glow of the sun

The original “booster shot”",2021-11-29 21:37:59+00:00,
False,en,1466159668636618761,"@Claudiashein May the covid be with you, and your families!",2021-11-29 21:37:59+00:00,replied_to
False,en,1466159668498206723,"@JasonColthorp I'm glad that COVID-19 has come; because, it's exposing centuries/decades of mental &amp; emotional problems from everyone",2021-11-29 21:37:59+00:00,replied_to
False,en,1466159666614910979,"@toastissadder @karenworld2 @ParchedMint @BernieSanders ok.
am i supposed to be aghast?
look up obesity deaths
smoking deaths
malpractice deaths
CLRD deaths
(prior to covid, as covid stole credit from many of these of the last couple years)

and then remember how many times they admitted that the covid count was fudgey AF.",2021-11-29 21:37:59+00:00,replied_to
False,en,1466159665981444096,@KingJames Mj never caught covid,2021-11-29 21:37:58+00:00,replied_to
False,es,1466159665046163456,La inmunización de Covid se da a partir de los 14 días post 2da dosis ✅ un tip para q tengan en cuanta. Chau.,2021-11-29 21:37:58+00:00,
False,en,1466159665025277956,"Last Christmas, I kept you apart
But the very next day, I partied away
This year, to save donors from tears
I'll give them all something special

#ToryCorruption #JohnsonOut #oneruleforthem 
https://t.co/WmdvMUmYx3",2021-11-29 21:37:58+00:00,
False,en,1466159664547172360,And this is how COVID started https://t.co/BZoMIHIx8t,2021-11-29 21:37:58+00:00,quoted
False,el,1466159663192449032,@papa3stroumf Άνοιξε δουλειές ο covid 😂😂😂😂,2021-11-29 21:37:58+00:00,replied_to
False,en,1466159662915457030,UTEP official says Souley Boum is back at practice. Would imagine this means he’ll be available for Friday vs. NMSU. Boum has been out since last Monday due to COVID protocols. Miners’ leading scorer.,2021-11-29 21:37:58+00:00,
False,en,1466159661518921736,"2/2 COVID affected our business heavily and we almost went under but still managed to get past that and grew the business to beyond $100k ARR, AGAIN. And so much more.

Time to move on, taking a small break before I start the next chapter. Wish me luck ! ☺️",2021-11-29 21:37:57+00:00,replied_to
False,en,1466159661242007556,"Dying COVID-19 Patient Recovers After Court Orders Hospital to Administer Ivermectin

https://t.co/bxBPYUgBcr",2021-11-29 21:37:57+00:00,
False,en,1466159660491161607,"Notice of bad sick fruits and Poinsettia's for post covid
season. Staggering...",2021-11-29 21:37:57+00:00,
False,es,1466159659354447872,Que paja cuando antes de irme a laburar me olvido de abrir la ventana el acaro más chico de esta noche me va a producir síntomas de covid,2021-11-29 21:37:57+00:00,
False,en,1466159656447922179,@_NySoFly pretty sure she caught covid my boy she done up,2021-11-29 21:37:56+00:00,replied_to
False,fr,1466159656036884480,Analyse mi-seance AOF #France/#Europe-Les bourses s'offrent un [ https://t.co/5VDA1HK3VO ] Il y a 9heures Oublie l'echec de sa course contre le Covid-19. Le laboratoire pharmaceutique confirme ses ambitions dans les vaccins avec le rachat de la #Biotech https://t.co/Ckf7JP8f72,2021-11-29 21:37:56+00:00,
False,fr,1466159655718162432,"Les #vaccins COVID-19 inclus dans ces études sont des vaccins à #ARNm et des vaccins à vecteur #adénoviral.
Ceux-ci contiennent des informations génétiques sur la #Spike protéine pour sa biosynthèse dans les cellules du corps.",2021-11-29 21:37:56+00:00,replied_to
False,en,1466159653843263488,@bygoogie_ covid💀,2021-11-29 21:37:56+00:00,replied_to
False,en,1466159652920569861,"NHS will be ‘decimated’ if lessons aren't learnt from Covid debacle, ministers warned https://t.co/Grbtt7UvfV",2021-11-29 21:37:55+00:00,
False,en,1466159651322413058,"@PRider1980 @AgentSchtine @Simplelifefact @ANaraeia @clowers80 @OccupyDemocrats It's not. Because covid symptoms are the same symptoms as dozens of other diseases and sicknesses. A person with lung cancer or even the common flu, for example, will have tons of overlapping symptoms. Car accidents and suicide are not caused by covid, but still labeled as such.",2021-11-29 21:37:55+00:00,replied_to
False,en,1466159650634616840,"In the latest @BOSHockeyNow Puck Links:

-The latest updates on Jake DeBrusk trade rumors
-COVID ravages the Providence Bruins; are the #NHLBruins next?
-The 'Gin and Juice' jerseys are back for #LetsGoPens 

https://t.co/1Bt9kRjKET",2021-11-29 21:37:55+00:00,
False,und,1466159650634616832,https://t.co/U9Z2C6LnNn https://t.co/vM54gJDHcq,2021-11-29 21:37:55+00:00,quoted
False,en,1466159649984495620,"#US reports first case of #Omnicron variant. #unitedstates #Covid_19 #B11529 #coronavirus
https://t.co/TRIznOiD6N",2021-11-29 21:37:55+00:00,
False,en,1466159649158168577,Can't tell if Covid variant or ruler... https://t.co/ToFXBiTKBF,2021-11-29 21:37:54+00:00,
False,en,1466159649070141442,@OllieHolt22 Awwww you got a booster. Well done you. Did you post about getting any other medication before covid?  Oh i had a paracetamol today for a headache. Utter gimp.,2021-11-29 21:37:54+00:00,replied_to
False,nl,1466159648445194241,"@snijdt @janeikelboom Je voor een ander te laten vaccineren.

Als die samenvatting klopt, zijn daar toch onderdelen waar ik moeite mee heb. Ten eerste: ik heb familieleden verloren door Covid. 1 inderdaad met een te hoog BMI, de ander sportief en gezond. Andere familieleden zijn fors ziek 2/3",2021-11-29 21:37:54+00:00,replied_to
False,fr,1466159648260730881,@PFut10 t’as chopé le covid à cause d’amine ou quoi tu lives plus,2021-11-29 21:37:54+00:00,
False,en,1466159647161737227,"Here’s why you shouldn’t panic about the Omicron variant      
https://t.co/kXbLaQfumQ",2021-11-29 21:37:54+00:00,
False,fr,1466159646901784586,@DENTDOURS1 1/J’espère rapidement ! Surtout lorsque l’on écoute ça https://t.co/GlOscbZWjT,2021-11-29 21:37:54+00:00,replied_to
False,pt,1466159646872412169,ta bom covid ja entendi que nunca mais a gente vai poder fazer planos,2021-11-29 21:37:54+00:00,
False,iw,1466159646041948162,@MichaelRozolio יש 7 שעות לצפות בפרק הראשון של הסדרה החדשה והחשובה  Covid Reveled :https://t.co/G3HePxGUSJ,2021-11-29 21:37:54+00:00,replied_to
False,en,1466159645630906368,"This govt are a fecking disgrace #ToryCriminalsUnfitToGovern
Boris Johnson 'broke Covid lockdown rules' with Downing Street parties at Xmas https://t.co/ZE5DD7Bl1K",2021-11-29 21:37:54+00:00,
False,en,1466159645421092864,"@BadVaccineTakes COVID
Only
Vexes
Idiots and
Dumbasses",2021-11-29 21:37:54+00:00,replied_to
False,en,1466159645207285760,"A different kind of COVID vaccine is about ready to roll
 https://t.co/VOf1svlPdv",2021-11-29 21:37:54+00:00,
False,es,1466159645039292416,"@moefeliu @dacolon Recuerdo que a final de enero la Ponce Health Sciences mandó este comunicado en que decían 

• Haber identificado la variante Alfa
• Que la muestra tenía la deleción 69/70

...pero no recuerdo que produjeran una secuencia ni explicaran el método.

https://t.co/omEt7cayBS",2021-11-29 21:37:53+00:00,replied_to
True,und,1466159644087365641,https://t.co/Dzn8T2HdfM,2021-11-29 21:37:53+00:00,
False,en,1466159642921377796,"@sosospay @business When the fourth Covid-19 wave is expected to hit South Africa: expert
Staff Writer17 August 2021
https://t.co/nPVtzEKiLa",2021-11-29 21:37:53+00:00,replied_to
False,nl,1466159642879438848,"@Kees71234 Bijzonder, mijn zus woont in Perth. In heel West Australië is geen COVID.",2021-11-29 21:37:53+00:00,replied_to
False,it,1466159642485174278,@vadoaberlino @IzzoEdo Assolutamente. Rispetto all’anno scorso ci sono state almeno altre 2 ondate. Quindi ci sono migliaia se non milioni di persone che hanno avuto covid e ora sono guarite… e probabilmente sono le uniche che “bloccano” il virus.,2021-11-29 21:37:53+00:00,replied_to
False,de,1466159641830858752,"@SandroBrotz 🥴 Wird ein harter Winter. Gibt ja nicht nur Covid. Können alle nur hoffen, dass sie oder Angehörige nicht verunfallen oder einen Herzinfarkt oder sonst was erleidet. Denke nicht, dass Ungeimpfte sich bei Notfällen zuhinterst in die Warteschlange stellen. Unverständliche Ignoranz",2021-11-29 21:37:53+00:00,replied_to
False,en,1466159640257957895,@hdemauleon COVID- FEST,2021-11-29 21:37:52+00:00,replied_to
False,en,1466159639079313419,How Elon Musk helped Medtronic tackle a ventilator crisis amid COVID-19 https://t.co/6kQt5OuiK2,2021-11-29 21:37:52+00:00,
False,en,1466159635778260992,"Ah, but they high cycle PCR tested for strands of covid and probably upped that number to 25-40%...until this disproved that BS sandwich.  Speaking of sandwiches - you could test a ham sandwich for covid, and if you cycled it enough times - POSITIVE for covid

Ask lab2confirm Cts https://t.co/zQRkC771MT",2021-11-29 21:37:51+00:00,quoted
False,sv,1466159635627487233,"@KristinFredrik3 @olofhch @Fjompe36 @Ericson_ubbhult TBC/ mässling  är tillbaka pga av importen av utlänningar. 
De vaccinerna skyddar i 10 år till livstid.
Några ger i undantagsfall skydd i bara 5 år .
De vaccinerna skyddar i snitt över 96%
Covid vaccin 3 sprutor på 1 år. Extremt dåligt skydd extremt dålig skyddstid.
&gt;&gt;",2021-11-29 21:37:51+00:00,replied_to
False,de,1466159635463688192,"FDA Vaccine Fact Sheets

Moderna https://t.co/mbigAu9oUl
Pfizer https://t.co/Puni3pTNzw
J&amp;J https://t.co/wgbxFrQyR0 https://t.co/v6nlhPZb6j",2021-11-29 21:37:51+00:00,
False,nl,1466159635031801868,"@POL_Haarlem @fvdemocratie Nu hopen wij dat jullie je werk doen als blijkt dat wij belazerd worden. Al is er al een overmate van bewijs &amp; grond voor vervolgonderzoek van de covid maatregelen (herinner o.a. avondklok was juridisch ongegrond, mensen prikken met experiment spuit, negeren preventieve middelen) https://t.co/3YXjv1xZKh",2021-11-29 21:37:51+00:00,replied_to
False,und,1466159634381774853,https://t.co/hw9bN9miU3,2021-11-29 21:37:51+00:00,
False,fr,1466159633941291016,@CNEWS UNE CHOSE QUI EST  LA France est resconsable DU COVID 19 https://t.co/dIz6mnrhgK,2021-11-29 21:37:51+00:00,replied_to
False,en,1466159633589055502,@hillaryfurbish I think part of the reason for this is the CDC and WHO’s reticence to admit that aerosols are the primary means of COVID transmission which has lead the majority of populations to still think that droplets are the big danger.,2021-11-29 21:37:51+00:00,replied_to
False,sv,1466159633052094472,I Sverige myndigheter är så korkad idiotiska människor politiker med att man kan säga så nästa covid varianter heter Systembolagets varianter mycket smittsamt än Absolut vodka varianter!! Om Eu 🇪🇺 säger att kasta sina barn från 12 våningen kommer möjligtvis regeringen kräva det! https://t.co/BoGuthdjzW,2021-11-29 21:37:51+00:00,
False,en,1466159631303065600,@SparkyPatriot Nah the left shunned him for his stance on covid.,2021-11-29 21:37:50+00:00,replied_to
False,en,1466159631273766913,@WHCOS You know what else is UP this year?  PRICES … INFLATION … COVID DEATHS.  You contradicted yourself in your own tweet.  What a moronic regime.,2021-11-29 21:37:50+00:00,replied_to
False,en,1466159629784829964,@OsirisLynn @StrictlyChristo @Acyn My question was in response to @StrictlyChristo ‘s statement that he thought Jen Psaki should be in Congress. @StrictlyChristo has either deleted that tweet or blocked me.I am by no means asking why or how Donald Trump handled Covid poorly.  That’s obvious.,2021-11-29 21:37:50+00:00,replied_to
False,en,1466159628832722947,@GOP No hospital access when you get COVID then.,2021-11-29 21:37:50+00:00,replied_to
False,pt,1466159628593643527,Quase 80 mil adultos de Maceió ainda não tomaram a 1ª dose contra a Covid-19 https://t.co/DFTFoN8vEJ,2021-11-29 21:37:50+00:00,
False,en,1466159628543311892,Co-founder of Christian TV network that railed against vaccines dies of Covid-19 https://t.co/Po7XvvyImS,2021-11-29 21:37:50+00:00,
False,en,1466159628178370563,"So lockdowns are for the general populace. The well connected are above Covid.  #BorisJohnson
And friends 
https://t.co/xDOADy9R0G",2021-11-29 21:37:49+00:00,
False,es,1466159627318566913,"📖 La pandemia nos ha dado la oportunidad de repensar la universidad, por lo que volver a lo mismo significaría que no aprendimos nada.
Una columna de Manuel Mayorga Espichán. https://t.co/LeBSS0hWtq",2021-11-29 21:37:49+00:00,
False,en,1466159626617950214,Do current COVID-19 tests still detect Omicron? Good explanation of @thermofisher TaqPath #covid19testing to detect and flag #omicron variant https://t.co/R5pShKHkf2,2021-11-29 21:37:49+00:00,
